id_show,Companias_Produccion
71095.0,sin informacion
71070.0,sin informacion
202194.0,sin informacion
195726.0,sin informacion
10072.0,Grammnet Productions
31897.0,Christian Television Network
97190.0,Ares Film
97190.0, RTI - Reti Televisive Italiane
97187.0,sin informacion
95332.0,sin informacion
88601.0,Česká televize
195749.0,sin informacion
111822.0,BuzzFeed Studios
37245.0,sin informacion
139687.0,Geek & Sundry
139687.0, Jigsaw Ensemble
105995.0,CJ ENM
227160.0,Trung tâm Phim truyền hình Việt Nam
101667.0,sin informacion
103112.0,sin informacion
116572.0,sin informacion
63815.0,Endemol Nederland B.V.
71263.0,sin informacion
138495.0,sin informacion
50243.0,Genta Buana Paramita
119946.0,sin informacion
94058.0,Česká televize
87061.0,sin informacion
91012.0,Red Bull Media House
220035.0,sin informacion
21208.0,sin informacion
86973.0,sin informacion
222203.0,sin informacion
108279.0,sin informacion
74051.0,sin informacion
45034.0,TV Asahi
45034.0, Toei Company
136549.0,sin informacion
90760.0,sin informacion
60318.0,sin informacion
91039.0,Studio Crocodile
91039.0, 33 Collective
91039.0, TV Tokyo
72058.0,sin informacion
71202.0,sin informacion
108254.0,TVB
101657.0,sin informacion
82978.0,sin informacion
45033.0,sin informacion
108275.0,sin informacion
202143.0,El-Adl Group
234127.0,sin informacion
116530.0,sin informacion
122293.0,"Кинокомпания ""Телефильм"""
122293.0, Народное кино
120233.0,MS Pictures
137971.0,MD Pictures
32554.0,sin informacion
156274.0,sin informacion
63889.0,Windfall Films
63889.0, Handel Productions
123454.0,TeenSpirit Studio
14611.0,sin informacion
75656.0,BBC
86981.0,sin informacion
154062.0,sin informacion
116590.0,sin informacion
117804.0,sin informacion
105915.0,Kansai Television
42704.0,Favorite Films
42704.0, Menuet
35310.0,sin informacion
79903.0,sin informacion
124218.0,Brut
28843.0,Celador Productions
120209.0,sin informacion
91004.0,TV-60 Produktion
91004.0, TILT Production
95348.0,Fiction Valley
96428.0,sin informacion
75700.0,BBC
218114.0,Subplot Media
18002.0,Satyr Productions
18002.0, Four Stars Productions
108269.0,Blue-Zoo Animation Studio
222207.0,Mago Production
222207.0, Arapaho Films
222207.0, Gogo Studios
222207.0, TVE
222207.0, TV3
222207.0, Pakapaka
139312.0,sin informacion
64304.0,sin informacion
212074.0,sin informacion
139394.0,sin informacion
71073.0,Shin-Ei Animation
68020.0,sin informacion
74036.0,Minnow Films
7478.0,sin informacion
96409.0,sin informacion
218740.0,Televisa
216842.0,DR
139376.0,sin informacion
45022.0,sin informacion
103009.0,sin informacion
29978.0,sin informacion
45050.0,Tatsunoko Production
68053.0,Network Entertainment
45030.0,Duo Productions
87087.0,Krátký film Praha
60328.0,Pan Entertainment
116506.0,sin informacion
95393.0,Ludo Studio
202168.0,sin informacion
19715.0,LWT
91036.0,Blackmane Media
91036.0, Sky Vision Productions
45076.0,Bandai Visual
45076.0, TV Tokyo
45076.0, NAS
138491.0,Nippon Television Network Corporation
75677.0,Tencent Video
108242.0,Bibury Animation Studios
102785.0,Fuji Television Network
72063.0,sin informacion
136567.0,sin informacion
138480.0,sin informacion
14668.0,Showcase Productions
72085.0,Telfrance
116554.0,sin informacion
19752.0,Madhouse
19752.0, ADV Films
75689.0,Fine Art
120212.0,sin informacion
201414.0,MEGA TV
87000.0,sin informacion
98025.0,sin informacion
64371.0,ZDF
64371.0, History
41909.0,TV Azteca
86995.0,sin informacion
75633.0,sin informacion
101678.0,Bodhi Tree Multimedia
90741.0,Screen Shots Production
91009.0,sin informacion
101658.0,Discovery Channel
101658.0, John Gwyn Productions
101658.0, La Cinquième
74082.0,JTBC
95335.0,sin informacion
201470.0,sin informacion
64344.0,sin informacion
77203.0,sin informacion
86985.0,sin informacion
111802.0,sin informacion
101605.0,sin informacion
91070.0,World of Wonder
96418.0,sin informacion
102783.0,sin informacion
70103.0,sin informacion
63855.0,MTVA
201496.0,sin informacion
14606.0,sin informacion
98060.0,Česká televize
117845.0,sin informacion
201411.0,sin informacion
75688.0,Keshet Broadcasting
77223.0,sin informacion
86978.0,Gurodev Bhalla Productions
86977.0,sin informacion
216818.0,Soread-2M
70115.0,Kyodo Television
70115.0, Hulu Japan
222240.0,sin informacion
74046.0,sin informacion
116537.0,DR TV
18098.0,sin informacion
120210.0,sin informacion
232405.0,DR
101664.0,TWI
101664.0, Carlton Television
32490.0,sin informacion
75690.0,Endemol Shine Israel
123453.0,sin informacion
75611.0,Pathé Cinema
75611.0, TF1
75613.0,sin informacion
139607.0,北京超炫文化传播有限公司
202128.0,sin informacion
105925.0,Tribal Horse Entertainment
53554.0,sin informacion
28874.0,sin informacion
156268.0,Fremantle
156268.0, Sweet July Productions
156268.0, Unanimous Media
98024.0,SOD Create
19722.0,sin informacion
75668.0,Endemol Shine UK
75668.0, Shine TV
75668.0, Splice Post
222222.0,B-Reel Films
222222.0, SVT
222222.0, Film i Väst
222222.0, ZDF
138499.0,岩波映画制作所
137431.0,sin informacion
22857.0,sin informacion
103189.0,sin informacion
216858.0,sin informacion
120214.0,sin informacion
72023.0,TV3
72023.0, Viaplay
154057.0,Lavazza
221508.0,Warner Bros. International Television Production Australia
63885.0,Bambú Producciones
123465.0,sin informacion
137902.0,sin informacion
75651.0,sin informacion
22842.0,Universal Television
75687.0,sin informacion
208853.0,Gullane Entretenimento
208853.0, Buriti Filmes
208853.0, Brasil Distribution
222244.0,sin informacion
234110.0,sin informacion
227137.0,Verona Pictures
71064.0,sin informacion
227143.0,sin informacion
91007.0,sin informacion
221510.0,sin informacion
70132.0,TON Television Company
206247.0,sin informacion
86947.0,sin informacion
86946.0,sin informacion
45003.0,Tokyo Movie Shinsha
45003.0, RAI
45003.0, Seoul Movie
86928.0,sin informacion
71097.0,Televisa
222285.0,TV Tokyo
137462.0,sin informacion
215754.0,Seapoint Productions
135914.0,sin informacion
90780.0,Network Television Marketing
71220.0,sin informacion
120204.0,sin informacion
202174.0,Monday Media
87074.0,Krátký film Praha
71293.0,Eyeworks
71293.0, VRT
115340.0,sin informacion
75602.0,ARD Degeto
75604.0,Moselle TV
75604.0, CERIGO Films
87073.0,sin informacion
101620.0,sin informacion
32950.0,sin informacion
71223.0,sin informacion
137090.0,sin informacion
136561.0,sin informacion
137097.0,Plimsoll Productions
210857.0,sin informacion
118516.0,sin informacion
219316.0,sin informacion
119936.0,Star Media
224147.0,sin informacion
72082.0,DEMD Productions
135960.0,BluTV
113472.0,Heresy Films
110428.0,sin informacion
113471.0,sin informacion
212531.0,Channel 5 Productions
86940.0,Zone3
26348.0,sin informacion
45024.0,sin informacion
234187.0,sin informacion
37456.0,Marathon Films
195903.0,sin informacion
202145.0,YLE
86938.0,Warner Bros. International Television Production España
108974.0,iQiyi Motion Pictures
139663.0,sin informacion
212583.0,sin informacion
115499.0,sin informacion
102066.0,sin informacion
63838.0,Pannónia Filmstúdió
90726.0,iDream Entertainment
72084.0,DEMD Productions
97112.0,Dynamo Pictures
97112.0, Avex Entertainment
97112.0, YUKE'S
97112.0, Asmik Ace
97108.0,Alpha47 Films
136553.0,sin informacion
29954.0,sin informacion
111842.0,sin informacion
138486.0,sin informacion
71049.0,sin informacion
87072.0,Československá televize
18021.0,sin informacion
102011.0,sin informacion
109177.0,sin informacion
119938.0,sin informacion
137401.0,Pausefilm
134701.0,天纳TAMNAAAA
98017.0,Y.O.U.C.
98017.0, Digital Works
235296.0,Pro Sieben
139674.0,sin informacion
219367.0,sin informacion
90724.0,Momina Duraid Productions
220080.0,ViuTV
4992.0,David E. Kelley Productions
4992.0, 20th Century Fox Television
53073.0,Tre Vänner
53072.0,sin informacion
212018.0,sin informacion
229671.0,Hello Sunshine
229671.0, Togethxr
229671.0, World Surf League
118515.0,Doomsday Entertainment
98016.0,PoRO
115349.0,sin informacion
120228.0,EO
206072.0,Tencent Video
31827.0,TVB
206226.0,sin informacion
110430.0,Warner Horizon Unscripted Television
110430.0, Scout Productions
110430.0, Berlanti Productions
110430.0, Raintree Ventures
110430.0, That's Wonderful Productions
99379.0,sin informacion
86832.0,Eros International Media
86832.0, Indo-UK Film Company
86832.0, Velocity Films
86828.0,sin informacion
105843.0,sin informacion
41563.0,Fascino P.G.T.
204592.0,Channel 4 Television
204349.0,sin informacion
204331.0,TV 2
50299.0,sin informacion
97199.0,Hunan Broadcasting System
99382.0,D-Ρort Ρroductions
58789.0,Brownstone Entertainment
204378.0,BBC Studios Natural History Unit
219946.0,sin informacion
50294.0,High Noon Entertainment
74286.0,SM Life Design Group
50254.0,Genta Buana Paramita
219909.0,sin informacion
233717.0,T-Series
53909.0,On Productions
53909.0, Pirate Productions
74287.0,Das Erste (ARD)
74287.0, UFA Fernsehproduktion GmbH
236259.0,sin informacion
204511.0,sin informacion
82657.0,Fremantle India Television Productions
219345.0,sin informacion
197676.0,sin informacion
108460.0,Seven
108460.0, Wolfsbane
108460.0, Starry Cube
108460.0, TV Asahi
108460.0, Nippon Columbia
108460.0, AIC Rights
108460.0, TV Asahi Music
108460.0, Tamakoshi
108460.0, CTW
108460.0, BS Fuji
108460.0, SUPA LOVE
108460.0, FUTURE LEAP
108460.0, THE KLOCKWORX
137068.0,sin informacion
99075.0,AGTV
105805.0,France 3
105805.0, GMT Productions
97146.0,T-Rex
97146.0, Bunny Walker
50296.0,sin informacion
156741.0,sin informacion
232826.0,TVN Group
232826.0, Akson Studio
103079.0,Nelka Films
207792.0,High Noon Entertainment
210849.0,Epix
210849.0, Blumhouse Television
210868.0,Herşey Film
63114.0,Diagonal TV
63114.0, TVE
78520.0,BriteSpark Films
86861.0,sin informacion
210883.0,Fuji Television Network
74273.0,Here TV
74273.0, The Branden Blinn Media Group
136536.0,sin informacion
156800.0,AB STUDIO
219383.0,SBS
135877.0,sin informacion
74283.0,Aito Media
137089.0,sin informacion
90730.0,TVB
222220.0,Channel 4 Television
222220.0, Curious Films
64335.0,sin informacion
63849.0,MTVA
121693.0,Hot Snakes Media
137051.0,S.T.V. Studio
136547.0,EndemolShine Nederland
30678.0,Trinet Entertainment
30678.0, Picture Magic
108112.0,TBS
219388.0,Fuji Television Network
219388.0, Kyodo Television
74292.0,sin informacion
136511.0,Twist and Shout Communications
53097.0,sin informacion
219381.0,Mediawan Rights
219381.0, Veranda TV
26396.0,sin informacion
219913.0,sin informacion
129390.0,Talit Communications
129390.0, Yoram Gross EM-TV Pty. Limited
129390.0, Victory Media Group
129390.0, Yoram Gross Films
77019.0,Videometra
219904.0,TV2
99078.0,Miramón Mendi
156792.0,sin informacion
13534.0,sin informacion
135886.0,sin informacion
135905.0,sin informacion
135907.0,Qubed Productions
204540.0,Shinten
30603.0,sin informacion
11717.0,sin informacion
62966.0,sin informacion
115494.0,sin informacion
137498.0,sin informacion
218768.0,DR
218768.0, Nimbus Film
115498.0,J.K. Productions
119937.0,Millimages
119937.0, Amuse Films
111884.0,sin informacion
63814.0,sin informacion
98095.0,MediaBank
98095.0, Studio 9 Maiami
98095.0, White Bear
86925.0,Parovoz Animation Studio
132814.0,sin informacion
103304.0,sin informacion
85408.0,sin informacion
211843.0,Unicorn Content
132875.0,Estudios TeleMéxico
90752.0,Six Sigma Plus Productions
137470.0,Redbulb Movies
212576.0,sin informacion
15820.0,sin informacion
212071.0,CCTV
154047.0,sin informacion
95334.0,Voltage TV
95333.0,sin informacion
4977.0,sin informacion
117174.0,Cartoon Network Studios
53077.0,NRK Drama
222248.0,sin informacion
119961.0,Channel 3
116577.0,sin informacion
98093.0,Seven
98093.0, Pink Pineapple
82994.0,sin informacion
105877.0,sin informacion
105880.0,Erika Lust Films
105863.0,DIDA Video Production company limited
115496.0,sin informacion
98003.0,Televisión Nacional de Chile
105945.0,Natak Entertainment
85464.0,sin informacion
90781.0,sin informacion
37232.0,sin informacion
131344.0,sin informacion
16978.0,sin informacion
90748.0,PTV Productions
102013.0,TVE
102013.0, El Terrat
102013.0, Diffferent Entertainment SL
90723.0,A & B Entertainment
85460.0,1441 Productions
121030.0,DR TV
218551.0,sin informacion
115488.0,搜狐视频
216849.0,sin informacion
99767.0,sin informacion
82974.0,Signal.MD
89307.0,SuperToons
89307.0, Neptuno Films
89307.0, Vin+ Productíon
210893.0,YLE
50248.0,Genta Buana Paramita
8206.0,sin informacion
87090.0,Талан
90772.0,sin informacion
29929.0,sin informacion
87079.0,SDR
87079.0, Stuttgart
87079.0, Krátký film Praha
218783.0,Kansai Television
218783.0, avex pictures
218783.0, st'blue
103185.0,sin informacion
117168.0,Talpa Productions
197664.0,ZDF
197664.0, ORF
197664.0, MIA Film
197664.0, teamWorx
89305.0,sin informacion
89304.0,sin informacion
195798.0,NHNZ Worldwide
195798.0, National Geographic
207890.0,sin informacion
99771.0,ITN Factual Ltd
99771.0, National Geographic
99771.0, National Geographic Channels International
99771.0, ZDF
108941.0,sin informacion
7249.0,sin informacion
96988.0,sin informacion
101968.0,7 y acción
64803.0,sin informacion
120238.0,EO
117803.0,DR TV
105930.0,sin informacion
134720.0,sin informacion
99762.0,sin informacion
117810.0,Falcon Pictures
117810.0, Kumata Studio
218763.0,Alpha-i
218763.0, Hoichoi
94078.0,sin informacion
107968.0,Bento Box Entertainment
107968.0, Disney Television Animation
107968.0, Quincy Productions
82242.0,sin informacion
86965.0,央视纪录国际传媒有限公司CCTV
116575.0,ערוץ הילדים
103006.0,RTL
94059.0,sin informacion
197659.0,网易影业
197659.0, B.C MAY PICTURES
210892.0,sin informacion
18981.0,Milky Animation Label
18981.0, Museum Pictures
18981.0, Shindeban Film
197602.0,Playboy Enterprises
37252.0,NRK Drama
108278.0,sin informacion
71240.0,Europroducciones
71240.0, Televisa
117875.0,Seven Stone Entertainment
52088.0,Maker J
99398.0,sin informacion
236263.0,sin informacion
95662.0,sin informacion
117189.0,Thinking Hats Entertainment Solutions
136551.0,sin informacion
4984.0,sin informacion
206263.0,CCTV
95669.0,Eva Tonkel GoodMood Productions
95669.0, München
156732.0,CJ ENM
204590.0,CJ Entertainment
237864.0,ZDF
71059.0,sin informacion
111836.0,Rumpus Media
111836.0, Motion Content Group
111893.0,TRT
86993.0,Anifilm
86993.0, Krátký film Praha
105912.0,sin informacion
74045.0,Mastiff
71021.0,sin informacion
218799.0,Lonesome Pine Productions
90743.0,Moomal Productions
202164.0,KION
202164.0, KIT Film Studio
134716.0,Anomaly Entertainment
134716.0, Citizen Pictures
134719.0,sin informacion
71205.0,sin informacion
37474.0,NHK
37478.0,Fuji Television Network
91022.0,CJ ENM
210847.0,sin informacion
197681.0,sin informacion
71009.0,Studio Deen
71009.0, TBS
71009.0, KADOKAWA
71009.0, Shochiku
71009.0, Pony Canyon
71009.0, Pony Canyon Enterprise
32947.0,sin informacion
32958.0,Abot Hameiri
32958.0, Castaway Television Productions Ltd.
95700.0,sin informacion
11780.0,NBC
11780.0, Stan Rogow Productions
82630.0,sin informacion
156783.0,sin informacion
37469.0,Mulholland Media
20932.0,sin informacion
46650.0,SBT
101675.0,sin informacion
85429.0,WAM
55015.0,AStory
49939.0,sin informacion
94096.0,Milky Animation Label
94096.0, Piko Studio
98088.0,Lilith Soft
50300.0,Parasol Media
116553.0,Curve Media
50244.0,Genta Buana Paramita
37413.0,sin informacion
95352.0,SPInka Film Studio
200795.0,Hansen & Pedersen
118650.0,Constantin Television
26344.0,Dragonfly Film Productions
206254.0,sin informacion
53078.0,KEO Films Australia
53078.0, ITV Studios Australia
137056.0,Mallinson Sadler Productions
137056.0, Channel 4 Television
137056.0, Welt
137056.0, Silverlining Rights
204595.0,Seoul Broadcasting System
219320.0,TV 2
219320.0, Apple Tree Productions
37454.0,sin informacion
197626.0,sin informacion
137088.0,GAİN MEDYA A.Ş.
135922.0,sin informacion
67543.0,TV 2
202188.0,Donna Hay Productions
103040.0,7th Sky Entertainment
20933.0,Harvey Taft Productions
72078.0,SERIAL Producteurs
71003.0,C-Station
117177.0,Ludo Studio
117177.0, Since1788 Productions
71238.0,Ida y vuelta
26371.0,sin informacion
118517.0,sin informacion
137449.0,sin informacion
37430.0,Sigma Films
82224.0,PoRO
97427.0,TVB
98329.0,Elephant Adventures
108976.0,Spiegel Geschichte
62903.0,sin informacion
89325.0,Blue Ant Media
82208.0,sin informacion
158917.0,sin informacion
97093.0,sin informacion
99796.0,sin informacion
139648.0,MakDok
96951.0,sin informacion
211850.0,MEGA TV
103350.0,ARTE
103350.0, Gedeon Programmes
235409.0,sin informacion
115319.0,sin informacion
109145.0,Endemol Shine Germany
82215.0,Kawanimation
82215.0, FranceTV Nouvelles Écritures
96824.0,sin informacion
64392.0,HTV Cymru Wales
64392.0, Alibi Pictures
64392.0, United Productions
79140.0,Aito Media
218528.0,sin informacion
108738.0,sin informacion
114328.0,sin informacion
28264.0,sin informacion
103337.0,Parox
23166.0,sin informacion
118699.0,NHNZ Worldwide
118699.0, NHNZ
118699.0, National Geographic
99717.0,bTV Studios
67560.0,sin informacion
108931.0,sin informacion
89344.0,Rat Pack Filmproduktion
89344.0, Lithuanian Film Studio
