id_show,Paises_Produccion
9676.0,United Kingdom
42389.0,South Korea
76230.0,United States of America
308.0,Portugal
139401.0,United States of America
22577.0,Japan
123424.0,Germany
112322.0,South Korea
64677.0,United States of America
11954.0,Germany
11954.0,United States of America
11954.0,France
89503.0,Japan
62328.0,United States of America
102704.0,Germany
133372.0,India
78591.0,Japan
115610.0,Iran
82046.0,Japan
66824.0,Australia
21269.0,Japan
85054.0,Germany
3548.0,Canada
82054.0,Japan
72438.0,United Kingdom
43119.0,sin informacion
89664.0,Japan
33275.0,Canada
33275.0,United States of America
9638.0,sin informacion
61669.0,Japan
74211.0,Portugal
195780.0,Indonesia
49513.0,Turkey
108985.0,Thailand
213272.0,sin informacion
12444.0,United States of America
64931.0,United States of America
68460.0,Japan
34674.0,Japan
84104.0,Brazil
97288.0,France
93310.0,United States of America
107013.0,Israel
81085.0,Spain
19243.0,India
65537.0,Ireland
95432.0,United States of America
10085.0,Japan
15211.0,India
222913.0,sin informacion
216667.0,Spain
129496.0,China
94218.0,China
2469.0,sin informacion
92845.0,France
92421.0,United States of America
69463.0,Japan
117024.0,Japan
19390.0,United Kingdom
77722.0,Japan
232811.0,United States of America
91593.0,China
34300.0,sin informacion
66430.0,Australia
7768.0,sin informacion
87796.0,China
1936.0,Canada
1936.0,United States of America
80229.0,Turkey
6030.0,sin informacion
51976.0,Sweden
153719.0,sin informacion
88067.0,China
32784.0,South Korea
59580.0,sin informacion
94764.0,Japan
104463.0,Russia
53979.0,Egypt
92710.0,Japan
211269.0,United States of America
62102.0,Germany
39513.0,United States of America
77419.0,Italy
13688.0,sin informacion
74676.0,sin informacion
80464.0,Japan
81553.0,France
32357.0,Israel
118587.0,Spain
84612.0,Brazil
103357.0,Turkey
4027.0,sin informacion
105398.0,sin informacion
788.0,United States of America
2804.0,South Korea
2804.0,Spain
69355.0,Japan
7736.0,sin informacion
120954.0,Italy
77415.0,Japan
30916.0,sin informacion
200720.0,Russia
59215.0,Spain
65497.0,Spain
120984.0,United States of America
62881.0,United States of America
4054.0,Japan
41053.0,Germany
41413.0,United Kingdom
7439.0,United States of America
7439.0,United Kingdom
87814.0,Japan
69888.0,United States of America
138246.0,South Korea
65209.0,Japan
133342.0,Canada
222625.0,Japan
14670.0,Netherlands
15884.0,sin informacion
115466.0,India
76098.0,Sweden
74605.0,Russia
102290.0,Brazil
204570.0,United States of America
13427.0,United Kingdom
112280.0,China
83873.0,Singapore
44140.0,sin informacion
14826.0,United States of America
33995.0,Greece
60875.0,France
41003.0,Germany
1206.0,sin informacion
231804.0,Colombia
15162.0,France
92155.0,sin informacion
39538.0,sin informacion
63602.0,South Korea
47319.0,sin informacion
203698.0,South Korea
153528.0,United States of America
61155.0,Japan
6271.0,United Kingdom
84141.0,Japan
94883.0,United States of America
34090.0,sin informacion
73725.0,United States of America
10344.0,United States of America
61009.0,South Korea
202121.0,sin informacion
33785.0,United States of America
63415.0,Australia
83028.0,Turkey
47779.0,United Kingdom
2399.0,sin informacion
15925.0,sin informacion
6231.0,Japan
66119.0,United Kingdom
67483.0,South Korea
40016.0,South Korea
87978.0,China
23375.0,Japan
139169.0,China
65666.0,Spain
8927.0,Finland
238234.0,Mexico
231455.0,sin informacion
237727.0,Argentina
237727.0,United Kingdom
10377.0,sin informacion
78684.0,Japan
155500.0,United Kingdom
152299.0,Russia
3400.0,sin informacion
74805.0,Japan
49268.0,Greece
33831.0,United States of America
93875.0,Japan
61071.0,Belgium
61071.0,France
40484.0,Taiwan
11016.0,sin informacion
65305.0,Japan
215001.0,South Korea
79643.0,Egypt
136155.0,Germany
11978.0,United States of America
62800.0,United Kingdom
112601.0,Japan
46836.0,United States of America
108179.0,Turkey
56992.0,Belgium
97558.0,United States of America
65304.0,Brazil
111750.0,sin informacion
2158.0,sin informacion
11204.0,sin informacion
7132.0,sin informacion
88865.0,Japan
100937.0,Japan
43573.0,Sweden
43573.0,Thailand
1832.0,United States of America
69084.0,Japan
71781.0,sin informacion
14958.0,sin informacion
35372.0,sin informacion
43385.0,France
6947.0,sin informacion
1520.0,sin informacion
101021.0,United Kingdom
12288.0,Spain
84245.0,Russia
71897.0,South Korea
34071.0,Sweden
6226.0,United Kingdom
110338.0,Spain
16234.0,sin informacion
993.0,sin informacion
93163.0,Japan
10871.0,Norway
62786.0,Spain
42381.0,sin informacion
169588.0,United States of America
155683.0,Argentina
122236.0,Germany
92390.0,France
46444.0,United Kingdom
90302.0,Turkey
204236.0,Thailand
40480.0,Taiwan
40139.0,Australia
40139.0,Canada
40139.0,United States of America
74781.0,France
74831.0,South Korea
83018.0,Japan
136295.0,Brazil
38811.0,Japan
52697.0,sin informacion
74550.0,Japan
60918.0,United States of America
40385.0,sin informacion
75423.0,Finland
16576.0,Japan
66247.0,United States of America
67222.0,Canada
125693.0,Belgium
33868.0,sin informacion
34466.0,United States of America
113982.0,Japan
132005.0,sin informacion
67264.0,Australia
67264.0,Canada
42881.0,Japan
45348.0,Japan
43808.0,France
2735.0,sin informacion
63776.0,Philippines
63776.0,United States of America
35872.0,Germany
99497.0,South Korea
45337.0,Germany
67262.0,sin informacion
97519.0,Spain
97519.0,Portugal
135335.0,Japan
62501.0,Spain
66492.0,Italy
46423.0,Japan
135386.0,sin informacion
1701.0,sin informacion
75750.0,South Korea
68015.0,Egypt
71655.0,sin informacion
129053.0,China
80592.0,United States of America
118307.0,Finland
202065.0,Norway
71634.0,sin informacion
86259.0,United States of America
2006.0,sin informacion
11988.0,sin informacion
12451.0,United States of America
156100.0,sin informacion
46538.0,South Korea
71861.0,Japan
82317.0,Russia
75534.0,United States of America
75776.0,Japan
130270.0,China
109293.0,United States of America
75753.0,United States of America
68482.0,Japan
64404.0,sin informacion
118904.0,France
86930.0,Italy
86930.0,Japan
72670.0,Israel
46182.0,Brazil
78594.0,United States of America
219819.0,India
42088.0,sin informacion
116768.0,United States of America
135730.0,Japan
603.0,sin informacion
100548.0,France
71845.0,United Kingdom
1537.0,sin informacion
83462.0,United States of America
69356.0,United Kingdom
11502.0,Germany
11502.0,Canada
115465.0,United States of America
115465.0,United Kingdom
72508.0,Japan
5626.0,sin informacion
34148.0,Japan
68146.0,Japan
91986.0,sin informacion
41997.0,United States of America
19141.0,United Kingdom
88557.0,Russia
107371.0,China
15937.0,sin informacion
33835.0,sin informacion
25678.0,Poland
81974.0,Canada
352.0,sin informacion
198182.0,China
37970.0,Japan
67143.0,Japan
41518.0,Italy
64970.0,United States of America
156315.0,Germany
156315.0,United Kingdom
156315.0,United States of America
13466.0,United Kingdom
105646.0,Thailand
4653.0,sin informacion
67424.0,Italy
211093.0,Japan
211093.0,United States of America
89005.0,United Kingdom
38971.0,South Korea
62795.0,United States of America
69891.0,Japan
91991.0,Germany
32035.0,India
216429.0,United States of America
41729.0,sin informacion
11710.0,sin informacion
83477.0,Japan
135271.0,South Korea
6554.0,United Kingdom
207783.0,Norway
13224.0,sin informacion
66979.0,Japan
29.0,United States of America
597.0,sin informacion
79808.0,China
203741.0,Turkey
55341.0,United Kingdom
67580.0,Japan
110512.0,sin informacion
112152.0,Taiwan
594.0,sin informacion
14955.0,sin informacion
13784.0,Japan
69693.0,United Kingdom
95071.0,Canada
68095.0,China
67597.0,Canada
66328.0,Japan
66156.0,United States of America
4474.0,sin informacion
46013.0,Russia
70967.0,Canada
70967.0,United States of America
16209.0,Hong Kong
68598.0,United States of America
153918.0,Japan
67.0,sin informacion
70534.0,United States of America
11616.0,United Kingdom
92391.0,Czech Republic
96196.0,Japan
45532.0,Japan
87456.0,Japan
89172.0,Turkey
64166.0,sin informacion
34303.0,United Kingdom
34355.0,China
34355.0,Japan
10122.0,sin informacion
75293.0,sin informacion
31091.0,Japan
70994.0,United States of America
49767.0,Turkey
66741.0,Czechoslovakia
46831.0,Serbia
76713.0,Russia
76542.0,Turkey
91667.0,Russia
76521.0,South Korea
95731.0,United Kingdom
95731.0,United States of America
12208.0,United States of America
70617.0,United Kingdom
70617.0,Finland
12266.0,sin informacion
62967.0,Soviet Union
441.0,sin informacion
100803.0,China
533.0,United States of America
73212.0,Russia
73212.0,United Kingdom
87457.0,Japan
86151.0,Mexico
46875.0,Canada
25015.0,Japan
8771.0,sin informacion
216315.0,United States of America
224165.0,Japan
85517.0,Japan
100018.0,Soviet Union
60623.0,Czechoslovakia
60623.0,France
60623.0,Germany
60623.0,Switzerland
58851.0,sin informacion
6902.0,sin informacion
97345.0,Canada
35354.0,Spain
46100.0,Brazil
99120.0,South Korea
464.0,sin informacion
69289.0,Japan
4496.0,United States of America
59138.0,sin informacion
79273.0,India
95736.0,Japan
521.0,sin informacion
13587.0,United Kingdom
13915.0,Japan
3685.0,sin informacion
72908.0,India
574.0,Australia
71922.0,Japan
46817.0,United States of America
227017.0,sin informacion
95739.0,sin informacion
25917.0,Japan
66324.0,Italy
29117.0,Japan
82247.0,Japan
105157.0,United States of America
11661.0,Germany
197476.0,China
124003.0,China
10622.0,sin informacion
11671.0,United States of America
14149.0,United States of America
13856.0,sin informacion
61956.0,United Kingdom
62645.0,South Korea
69185.0,Japan
68050.0,Netherlands
8183.0,sin informacion
43252.0,sin informacion
112848.0,Spain
112848.0,Italy
90751.0,Iran
36324.0,sin informacion
117744.0,United States of America
68974.0,Japan
47833.0,United Kingdom
26265.0,United Kingdom
138436.0,Japan
63309.0,Italy
63309.0,Spain
227554.0,Spain
64077.0,United Kingdom
135605.0,South Korea
19640.0,sin informacion
61432.0,Japan
37468.0,Japan
44812.0,sin informacion
36576.0,Poland
218099.0,South Korea
61785.0,United States of America
83116.0,Japan
90368.0,Germany
86822.0,Italy
84451.0,sin informacion
198110.0,sin informacion
104043.0,Egypt
130819.0,China
88471.0,United Kingdom
81240.0,United Kingdom
87030.0,India
101073.0,China
90241.0,United Kingdom
76837.0,United Kingdom
6732.0,China
61868.0,United Kingdom
75035.0,sin informacion
73637.0,Sweden
91291.0,United Kingdom
59124.0,Australia
41987.0,Germany
72898.0,United States of America
81679.0,Netherlands
60438.0,United States of America
60438.0,United Kingdom
102500.0,sin informacion
937.0,sin informacion
106535.0,South Korea
196574.0,Colombia
983.0,sin informacion
76138.0,Japan
46954.0,United Kingdom
121759.0,South Korea
79006.0,Brazil
95385.0,China
69607.0,Japan
125938.0,India
100802.0,United States of America
76567.0,Spain
14788.0,United Kingdom
12114.0,Japan
78199.0,China
64348.0,France
35073.0,Canada
35073.0,France
80759.0,Taiwan
110632.0,China
64011.0,Belgium
122185.0,United States of America
76650.0,sin informacion
62233.0,France
76708.0,France
205504.0,United States of America
60424.0,Japan
30083.0,Japan
99894.0,sin informacion
132262.0,Japan
86291.0,China
34957.0,Brazil
74180.0,Japan
126255.0,Turkey
91183.0,United States of America
60716.0,Italy
127727.0,United States of America
73085.0,India
4114.0,Hong Kong
40306.0,sin informacion
197610.0,Bangladesh
31449.0,Sweden
31449.0,Norway
105004.0,Japan
70386.0,United States of America
7366.0,sin informacion
32056.0,United Kingdom
107408.0,Japan
3988.0,Spain
68208.0,United States of America
223389.0,United Kingdom
208831.0,Netherlands
69246.0,sin informacion
63997.0,Denmark
80366.0,sin informacion
63817.0,sin informacion
40689.0,Germany
72974.0,Japan
64140.0,Japan
37681.0,China
126038.0,Australia
64155.0,Brazil
123374.0,Spain
66092.0,United States of America
221.0,United States of America
3048.0,sin informacion
61693.0,Russia
1131.0,sin informacion
1699.0,sin informacion
131932.0,China
44600.0,sin informacion
3000.0,sin informacion
82441.0,France
58571.0,United Kingdom
1193.0,sin informacion
63280.0,Spain
63280.0,United Kingdom
5221.0,sin informacion
214172.0,China
97852.0,Turkey
12783.0,Canada
33932.0,sin informacion
219077.0,United States of America
88189.0,Mexico
68662.0,Spain
13782.0,sin informacion
4937.0,Japan
11067.0,United States of America
97384.0,Japan
74683.0,South Korea
1479.0,Germany
1479.0,Canada
2216.0,United States of America
68548.0,Russia
153886.0,Germany
153886.0,Hungary
23956.0,Japan
72903.0,sin informacion
62632.0,Turkey
87415.0,South Africa
99639.0,Japan
109782.0,Greece
136947.0,Argentina
16941.0,sin informacion
95546.0,Czech Republic
35437.0,Hungary
204589.0,South Korea
21643.0,Hong Kong
64175.0,Netherlands
154114.0,Argentina
154114.0,Brazil
73064.0,sin informacion
130020.0,South Korea
1626.0,sin informacion
111263.0,United States of America
66068.0,South Korea
20090.0,Norway
88038.0,Japan
16814.0,sin informacion
81900.0,Taiwan
220485.0,sin informacion
154181.0,China
62034.0,France
59515.0,United Kingdom
18687.0,United Kingdom
66033.0,sin informacion
209032.0,Turkey
204591.0,South Korea
130048.0,United States of America
64401.0,sin informacion
71126.0,Iran
84197.0,sin informacion
124900.0,Italy
204654.0,South Korea
62054.0,Japan
72915.0,South Korea
37666.0,Taiwan
5592.0,United States of America
213359.0,Canada
213359.0,France
2496.0,sin informacion
48175.0,Poland
41293.0,Germany
204646.0,United States of America
74089.0,Japan
37647.0,Azerbaijan
37647.0,Turkey
85593.0,China
72351.0,Brazil
2677.0,sin informacion
42692.0,Japan
109866.0,China
101906.0,South Korea
95381.0,China
72157.0,Japan
130655.0,South Korea
74040.0,United States of America
13655.0,United States of America
13655.0,Canada
14976.0,sin informacion
67729.0,sin informacion
36229.0,Sweden
27657.0,Brazil
226340.0,United States of America
40289.0,United Kingdom
4526.0,sin informacion
1199.0,South Korea
79058.0,Japan
124428.0,Netherlands
65863.0,Taiwan
111500.0,United States of America
65176.0,China
69974.0,South Korea
66404.0,Russia
4580.0,Japan
208446.0,France
80767.0,Japan
97198.0,Canada
116293.0,China
93682.0,United States of America
3917.0,sin informacion
67772.0,United States of America
76179.0,United Kingdom
6432.0,sin informacion
73693.0,United Kingdom
63395.0,Israel
1560.0,sin informacion
105313.0,United States of America
126342.0,Russia
75341.0,Japan
126387.0,United States of America
114066.0,United States of America
22383.0,sin informacion
89414.0,United Kingdom
11144.0,sin informacion
65862.0,Spain
67779.0,Belgium
128019.0,Spain
79276.0,China
65187.0,South Korea
120189.0,Portugal
112814.0,sin informacion
75959.0,Germany
99387.0,India
97872.0,United States of America
4591.0,sin informacion
82444.0,South Korea
88168.0,Taiwan
110982.0,United Kingdom
9891.0,United States of America
64627.0,Australia
63935.0,France
91824.0,Greece
86311.0,Italy
57476.0,China
97039.0,United States of America
45241.0,Japan
78951.0,Portugal
34818.0,Japan
121203.0,Germany
100809.0,Israel
130996.0,Japan
30948.0,sin informacion
219056.0,United States of America
12350.0,United States of America
195927.0,United States of America
108842.0,Canada
108842.0,New Zealand
14180.0,sin informacion
99361.0,Taiwan
30873.0,United Kingdom
215956.0,Japan
88149.0,United Kingdom
29004.0,United States of America
9190.0,United States of America
32412.0,sin informacion
72013.0,France
60780.0,United Kingdom
219446.0,Turkey
5157.0,Japan
154214.0,United Kingdom
