id_show,Canales
217217.0,El Nueve
92857.0,ICI ARTV
46061.0,sin informacion
206587.0,Československá televize
90131.0,Česká televize
204491.0,sin informacion
235626.0,sin informacion
10754.0,A&E
90142.0,sin informacion
105620.0,sin informacion
92858.0,ICI ARTV
90109.0,sin informacion
105617.0,Nat Geo Wild
16782.0,sin informacion
105647.0,sin informacion
102058.0,sin informacion
102091.0,sin informacion
33126.0,Telefe
23176.0,Discovery Kids
225816.0,sin informacion
40525.0,ZDF
207622.0,sin informacion
18394.0,KBS2
122292.0,ATV
15002.0,ABC
37348.0,TBS
107983.0,sin informacion
23124.0,sin informacion
23141.0,sin informacion
83638.0,sin informacion
23136.0,ABC
217037.0,sin informacion
23133.0,E4
108822.0,ICI Explora
108909.0,Facebook Watch
108908.0,TV3 Estonia
81975.0,sin informacion
23806.0,sin informacion
90191.0,HOT Entertainment
158914.0,TVE
6960.0,BBC One
235265.0,sin informacion
23802.0,FOX
235229.0,sin informacion
235228.0,Family Channel
235226.0,sin informacion
73436.0,sin informacion
204402.0,National Geographic Brasil
235615.0,sin informacion
90168.0,tvN
90130.0,Československá televize
90144.0,Nippon TV
235638.0,sin informacion
235655.0,TF1
4105.0,ITV1
23122.0,Kids Station
153211.0,sin informacion
81993.0,sin informacion
92976.0,ABC TV
217033.0,sin informacion
107985.0,ATV
19111.0,Channel Eser
33105.0,TV One
90161.0,laSexta
105619.0,sin informacion
102072.0,sin informacion
6962.0,GMA Network
92884.0,BBC Two
204494.0,sin informacion
46057.0,TV Tokyo
105613.0,TVFPlay 
96110.0,TVB Jade
86432.0,BBC Two
23807.0,sin informacion
152682.0,Arte
90102.0,BBC Two
10163.0,Bravo
105681.0,Watcho
46074.0,Fuji TV
98133.0,YouTube
204485.0,Kansai TV
105640.0,Kapamilya Channel
90179.0,Smithsonian Channel
10164.0,ABC
133996.0,YouTube
152688.0,sin informacion
42944.0,Kids Station
204404.0,sin informacion
235632.0,sin informacion
90135.0,Česká televize
158919.0,M6
69700.0,TV Tokyo
69700.0, TV Aichi
69700.0, YoYo TV
98401.0,sin informacion
42970.0,ZDF
90189.0,ZDF
102545.0,sin informacion
42978.0,sin informacion
68318.0,NRK1
98405.0,sin informacion
204486.0,sin informacion
92872.0,Sky Arts
73438.0,National Geographic
92879.0,sin informacion
92864.0,ICI TOU.TV Extra
90114.0,Historia
98406.0,sin informacion
7252.0,ITV1
16762.0,ITV1
158952.0,MDR Fernsehen
235625.0,sin informacion
235624.0,sin informacion
105605.0,Bindass
92863.0,sin informacion
92868.0,Canal D
105601.0,YouTube
105601.0, TVFPlay 
86542.0,tvN
204411.0,RTL
5637.0,NBC
127868.0,ICI Radio-Canada Télé
217261.0,YouTube
217261.0, Streamz
44698.0,MediaCorp Channel 8
5602.0,sin informacion
119839.0,HGTV
105677.0,ZEE5
42955.0,큐허브
42955.0, Fuji TV
98404.0,sin informacion
96194.0,ORTF Télévision
33142.0,SBS
204493.0,sin informacion
158929.0,DIY Network
158929.0, Magnolia Network
90148.0,Canal Vie
96119.0,noovo.ca
90164.0,RTL 4
42958.0,Rai 2
92865.0,Historia
158901.0,CTS
158901.0, PTS Taigi
92871.0,Televisión Pública Argentina
10782.0,CBS
73432.0,ABC TV
235601.0,sin informacion
92870.0,Investigation
152687.0,TV5Monde
105633.0,Tien
105633.0, RTL 4
234304.0,CTV Life Channel
73460.0,sin informacion
73455.0,ZDF
204497.0,sin informacion
68328.0,ABC TV
38593.0,sin informacion
38536.0,sin informacion
152679.0,NHK
38575.0,Channel 5
60754.0,SAT.1
235650.0,sin informacion
92860.0,ICI TOU.TV Extra
235607.0,sin informacion
19126.0,National Geographic
158959.0,sin informacion
105680.0,Hungama
105680.0, MX Player
102580.0,sin informacion
33131.0,Bravo
220451.0,La 1
218404.0,sin informacion
108819.0,sin informacion
104198.0,ČT2
37366.0,VRT 1
221387.0,sin informacion
221385.0,VTM 2
78716.0,sin informacion
78714.0,ABC TV
120278.0,BNNVARA
221333.0,sin informacion
60358.0,Las Estrellas
23639.0,sin informacion
108961.0,Russia-1
55076.0,MBC
109492.0,sin informacion
92850.0,Moi & Cie
119701.0,sin informacion
158960.0,BR Fernsehen
158960.0, SWR Fernsehen
69666.0,sin informacion
204492.0,sin informacion
207785.0,NHK G
73441.0,Viceland
98164.0,sin informacion
105638.0,VOOT
90162.0,Science
92867.0,ICI TOU.TV Extra
102089.0,sin informacion
34960.0,Mnet
34960.0, tvN
38516.0,BBC Four
57955.0,bravo
102577.0,sin informacion
207747.0,sin informacion
7239.0,GMA Network
209838.0,DR1
46043.0,ZDF
130740.0,ABC Me
130756.0,깨비키즈
130755.0,깨비키즈
130754.0,sin informacion
10162.0,NBC
235227.0,sin informacion
90197.0,sin informacion
90141.0,Československá televize
204498.0,sin informacion
38515.0,CMT
122560.0,sin informacion
56201.0,Citytv
234306.0,BBC Two
54599.0,sin informacion
207748.0,Club Illico
38539.0,sin informacion
86525.0,BBC One
105676.0,TVFPlay 
105676.0, YouTube
215742.0,sin informacion
90195.0,TV4
86521.0,BBC Four
86523.0,BBC Two
57974.0,sin informacion
50082.0,sin informacion
86553.0,ZDF
98128.0,sin informacion
92805.0,sin informacion
42946.0,France 2
135825.0,BBC One Northern Ireland
86529.0,TV Puls
146279.0,지니키즈
158974.0,ICI TOU.TV
235668.0,sin informacion
235667.0,sin informacion
50068.0,MBC 1
135820.0,VRAK
86508.0,BBC Two
235603.0,sin informacion
235602.0,sin informacion
134515.0,sin informacion
235605.0,sin informacion
86568.0,NTV 
86509.0,sin informacion
235604.0,sin informacion
42967.0,sin informacion
98196.0,KBS2
7230.0,sin informacion
137438.0,Channel 4
134544.0,sin informacion
7280.0,BBC Three
225910.0,sin informacion
217252.0,iQiyi
46047.0,sin informacion
133957.0,sin informacion
135826.0,sin informacion
90116.0,Fuji TV
18338.0,Sky One
92827.0,Moi & Cie
46086.0,tv asahi
46085.0,Nippon TV
235678.0,sin informacion
10131.0,Syndication
158975.0,sin informacion
60107.0,sin informacion
134540.0,sin informacion
102590.0,YouTube
134573.0,sin informacion
41330.0,sin informacion
215701.0,eltrece
215759.0,sin informacion
86539.0,Dave
28741.0,sin informacion
235609.0,sin informacion
98402.0,sin informacion
41335.0,ORF
215743.0,sin informacion
41759.0,ABS-CBN
70662.0,Historia
41770.0,GMA Network
135898.0,sin informacion
86548.0,ORF III
86536.0,BBC Two
86536.0, CBBC
100956.0,sin informacion
207771.0,Prima
135876.0,GMM 25
207765.0,sin informacion
55594.0,sin informacion
207744.0,Channel One
97660.0,sin informacion
220098.0,sin informacion
86516.0,sin informacion
10152.0,ESPN
86535.0,BBC Two
207773.0,sin informacion
204484.0,ABC KIDS
105639.0,Gloob
105639.0, Globoplay
73430.0,Z
152689.0,BBC One
10760.0,Pax TV
102002.0,VOOT
90140.0,Československá televize
19140.0,RTL 5
73454.0,DFF 1
76774.0,sin informacion
33140.0,Mega
90176.0,ZDF
90170.0,ZDF
90147.0,Canal Vie
235633.0,sin informacion
90145.0,sin informacion
10745.0,sin informacion
54593.0,sin informacion
69672.0,sin informacion
50070.0,MNCTV
90133.0,Československá televize
215758.0,sin informacion
215756.0,sin informacion
100951.0,sin informacion
133969.0,Hulu
98105.0,OCS City
53234.0,sin informacion
50027.0,sin informacion
50026.0,SCTV
207767.0,NHK G
207716.0,sin informacion
10165.0,Disney Channel
86573.0,ZDF
86567.0,History
134576.0,sin informacion
215745.0,sin informacion
134545.0,sin informacion
55587.0,sin informacion
55586.0,sin informacion
207703.0,sin informacion
86552.0,Sky One
215757.0,sin informacion
54527.0,Channel 4
102586.0,3sat
89531.0,SVT1
69668.0,sin informacion
154660.0,sin informacion
41766.0,PBS
225914.0,sin informacion
100948.0,sin informacion
134516.0,sin informacion
235666.0,JTBC
86510.0,ICI TOU.TV Extra
89536.0,sin informacion
219286.0,GMA Network
73656.0,VRAK
73143.0,sin informacion
219281.0,GMA Network
216493.0,sin informacion
109441.0,TVB Jade
201688.0,sin informacion
226754.0,GMA Network
1359.0,NBC
89550.0,SVT1
7848.0,Channel 5
83272.0,TVA
204187.0,sin informacion
206574.0,TV 2
230362.0,sin informacion
83622.0,Discovery
83622.0, BBC Four
230316.0,sin informacion
230315.0,sin informacion
7850.0,Disney Channel
220474.0,GagaOOLala
83271.0,noovo.ca
219278.0,RTL 5
109438.0,TVB Jade
52271.0,sin informacion
75762.0,Oxygen
220410.0,sin informacion
153279.0,NPO 3
153279.0, AVROTROS
73658.0,VRAK
154616.0,sin informacion
154615.0,sin informacion
73185.0,VOX
219282.0,France 2
129721.0,TV5
129720.0,sin informacion
154608.0,sin informacion
201653.0,sin informacion
219203.0,sin informacion
219262.0,sin informacion
73152.0,RCTV
206131.0,sin informacion
70246.0,Al Jazeera English
206129.0,NHK G
204198.0,sin informacion
109439.0,TVB Jade
204191.0,sin informacion
129732.0,sin informacion
109437.0,TVB Jade
133971.0,SAT.1
44626.0,TV3
44625.0,ABS-CBN
156500.0,sin informacion
206190.0,sin informacion
111558.0,tv asahi
201660.0,ATV
137465.0,sin informacion
9572.0,WTTW
9572.0, PBS
24548.0,sin informacion
119641.0,ChikooFlix
133930.0,Fuji TV
133928.0,ITV1
153260.0,SWR Fernsehen
201663.0,CCTV
220465.0,Samanyolu TV
204188.0,ARD
218433.0,CBS
206197.0,sin informacion
83298.0,SAT.1
153274.0,sin informacion
104116.0,sin informacion
238321.0,BR Fernsehen
153286.0,JiangXi Television
73144.0,sin informacion
104170.0,TNT España
204186.0,sin informacion
220408.0,TVB Jade
220404.0,sin informacion
153299.0,sin informacion
104121.0,sin informacion
129728.0,sin informacion
134569.0,Olive
129727.0,Abu Dhabi TV
122188.0,sin informacion
73724.0,Travel Channel
196948.0,France 3
196947.0,sin informacion
30962.0,GMA Network
122157.0,sin informacion
225820.0,NTR
225820.0, NPO 2
83904.0,ABCd
39465.0,TBS
83971.0,sin informacion
131117.0,sin informacion
131112.0,Anhui Television
131112.0, SHENZHEN SATELLITE TV
131112.0, Shanxi Television
131110.0,sin informacion
131109.0,BBC Two
201472.0,sin informacion
17355.0,PBS Kids
81077.0,CCTV
23149.0,sin informacion
134765.0,Nat Geo Wild
122159.0,RTL-TVI
81082.0,ARD
83945.0,Investigation Discovery
51931.0,TV4
131115.0,腾讯
131115.0, Tencent Video
225866.0,Max
225865.0,sin informacion
34456.0,Seven Network
234351.0,sin informacion
83999.0,Télé-Québec
61318.0,National Geographic
196983.0,discovery+
62092.0,BNN
62092.0, BNNVARA
10399.0,Global TV
19080.0,CBS
211417.0,TV Tokyo
211415.0,sin informacion
122114.0,sin informacion
82764.0,sin informacion
225821.0,sin informacion
81073.0,sin informacion
30950.0,ABC
30945.0,TVB Jade
157809.0,Hokuriku Broadcasting
226757.0,Channel 7
214989.0,JTBC
20720.0,PBS
153273.0,sin informacion
54859.0,ANT1
104126.0,sin informacion
220445.0,sin informacion
54002.0,Channel 3
153258.0,tvN
153258.0, TVING
154609.0,sin informacion
215776.0,sin informacion
206170.0,sin informacion
206192.0,sin informacion
238408.0,sin informacion
220476.0,sin informacion
104128.0,sin informacion
201479.0,sin informacion
229151.0,sin informacion
201473.0,sin informacion
134788.0,MBN
69859.0,TLC
154671.0,sin informacion
228857.0,M6
45791.0,Nippon TV
81070.0,ZDF
34542.0,Seven Network
215726.0,Mnet
234355.0,sin informacion
79348.0,Science
221348.0,sin informacion
215778.0,sin informacion
230340.0,sin informacion
220809.0,sin informacion
119604.0,sin informacion
20713.0,PBS
221363.0,TV Globo
62065.0,ZDF
123671.0,TV Tokyo
220829.0,sin informacion
220458.0,MSNBC
93404.0,sin informacion
73748.0,DFF 1
73746.0,BBC Two
122134.0,sin informacion
7079.0,BBC Two
122120.0,SWR Fernsehen
205602.0,RTL II
42539.0,sin informacion
7760.0,ABS-CBN
216615.0,sin informacion
7082.0,ABC TV
73742.0,France 3
138210.0,Nat Geo Wild
36821.0,sin informacion
81017.0,ONE 31
220434.0,Sky History
74066.0,sin informacion
152676.0,CityShor
86426.0,sin informacion
98116.0,National Geographic
18337.0,BBC One
123645.0,YouTube
26199.0,sin informacion
69858.0,TF1
13348.0,sin informacion
220427.0,sin informacion
139849.0,CH.DIA
123640.0,NHK
83636.0,sin informacion
104133.0,TVA
83277.0,Unis TV
230338.0,TV Globo
84279.0,iQiyi
40330.0,SIC
220466.0,sin informacion
73383.0,Canal Vie
224723.0,sin informacion
69842.0,sin informacion
224721.0,sin informacion
206126.0,sin informacion
83294.0,ITV4
83278.0,FBS
220448.0,sin informacion
220881.0,sin informacion
206189.0,TVI
224724.0,sin informacion
224722.0,sin informacion
123666.0,Nippon TV
69813.0,sin informacion
209601.0,sin informacion
39481.0,FOX
205650.0,YouTube
45741.0,PBS
45742.0,ABC TV
122122.0,sin informacion
39454.0,Documentary Channel
73705.0,HOT3
73702.0,ICI TOU.TV
224462.0,RTL
82106.0,ARD
82105.0,RTL
36892.0,Science
56893.0,sin informacion
122153.0,ZDF
24553.0,BBC One
24553.0, BBC Two
226756.0,sin informacion
119642.0,sin informacion
154605.0,sin informacion
220413.0,Nippon TV
220413.0, Hulu
75761.0,Channel 5
20714.0,Canal 13
41625.0,ABC TV
206196.0,sin informacion
206175.0,Sky One
129719.0,Channel A
111555.0,sin informacion
133995.0,sin informacion
133932.0,RMC Story
119638.0,sin informacion
153291.0,Rete 4
70259.0,CBBC
153285.0,sin informacion
204183.0,sin informacion
204182.0,sin informacion
206176.0,Radiotelevizija Beograd
154606.0,sin informacion
137489.0,sin informacion
156453.0,Polsat
129733.0,Sama Dubai TV
129733.0, YouTube
220467.0,sin informacion
230314.0,sin informacion
217297.0,sin informacion
24552.0,BBC Two
111557.0,Fuji TV
201693.0,sin informacion
201659.0,GNT
24547.0,VH1
92382.0,sin informacion
201652.0,NHK
44664.0,TV Tokyo
44663.0,Fuji TV
109976.0,sin informacion
117797.0,ITV1
52482.0,ONE 31
74085.0,sin informacion
196984.0,sin informacion
51967.0,Sky History
51967.0, History
205612.0,sin informacion
229142.0,Tencent Video
7720.0,Teletoon
209602.0,sin informacion
10354.0,NBC
39482.0,TVB Jade
10339.0,CBS
10362.0,The Nashville Network
122162.0,NPO 1
207625.0,sin informacion
204200.0,sin informacion
218430.0,sin informacion
5607.0,ABC TV
133947.0,sin informacion
113096.0,Markíza
237966.0,sin informacion
26825.0,sin informacion
235202.0,sin informacion
158973.0,ICI TOU.TV Extra
109417.0,TVB Jade
211711.0,sin informacion
26807.0,sin informacion
73316.0,sin informacion
26802.0,sin informacion
26801.0,ABC
109494.0,sin informacion
109493.0,sin informacion
62020.0,Tiny Pop
62020.0, Nickelodeon
62020.0, Channel 5
61321.0,sin informacion
225845.0,sin informacion
83906.0,CBC Comedy
83906.0, ABCd
225803.0,sin informacion
30942.0,HLN
122167.0,sin informacion
234391.0,sin informacion
62021.0,Česká televize
123669.0,GMM 25
13336.0,PBS
7726.0,Channel 4
139817.0,CH.DIA
216644.0,sin informacion
19100.0,A&E
62086.0,sin informacion
209620.0,VTM
209658.0,sin informacion
234353.0,sin informacion
205601.0,RTL II
83995.0,Télé-Québec
205603.0,RTL II
56880.0,AMC
139816.0,CH.DIA
220428.0,VTM GO
56896.0,MBC
81055.0,sin informacion
62027.0,sin informacion
10325.0,NBC
73701.0,sin informacion
26182.0,sin informacion
20777.0,ZDF
51981.0,Channel 3
83987.0,sin informacion
196981.0,BOP1 Productions Inc.
73153.0,sin informacion
82712.0,VRT CANVAS
234389.0,sin informacion
139811.0,CH.DIA
122147.0,Évasion
7790.0,ITV2
116663.0,TV3
116664.0,DR1
7787.0,MTV
34437.0,BBC One
34437.0, ABC TV
139810.0,Tooniverse
122154.0,sin informacion
73706.0,JTBC
205604.0,ProSieben
139861.0,Tooniverse
139852.0,JAYE Ent.
104348.0,sin informacion
104371.0,TV 2
104370.0,N24
104369.0,sin informacion
104368.0,sin informacion
104367.0,NDR Fernsehen
122184.0,sin informacion
229137.0,Hulu
7776.0,RTÉ One
196980.0,SBS
228706.0,sin informacion
228705.0,Československá televize
211422.0,Magnolia Network
61397.0,sin informacion
234354.0,sin informacion
54044.0,Show TV
196988.0,sin informacion
81036.0,MediaCorp Channel 8
139853.0,CH.DIA
199454.0,3sat
234392.0,sin informacion
73486.0,TVP2
69196.0,KBS2
69118.0,Stream.cz
73476.0,National Geographic
235674.0,sin informacion
53209.0,ERT1
92373.0,sin informacion
152502.0,sin informacion
235627.0,sin informacion
139845.0,Mnet
102062.0,sin informacion
69197.0,sin informacion
73478.0,sin informacion
152507.0,sin informacion
152504.0,ViuTV
152503.0,sin informacion
152552.0,TVB Jade
102573.0,sin informacion
68339.0,sin informacion
68338.0,ABC TV
102060.0,sin informacion
204189.0,ARD
235691.0,sin informacion
40331.0,ABC
15084.0,PBS
152664.0,sin informacion
133936.0,Channel 5
60713.0,sin informacion
133991.0,sin informacion
15051.0,ABC TV
15049.0,NBC
235673.0,sin informacion
40921.0,ARD
235686.0,sin informacion
235651.0,sin informacion
204499.0,sin informacion
83284.0,V
73125.0,sin informacion
220477.0,Samanyolu TV
133994.0,DIA TV
133994.0, YouTube
218438.0,Disney+ Hotstar
218434.0,Canal+
109440.0,TVB Jade
83280.0,noovo.ca
129717.0,MBC 1
54876.0,sin informacion
54016.0,ATV
224726.0,sin informacion
36861.0,sin informacion
134012.0,sin informacion
156516.0,sin informacion
220831.0,TV Globo
122168.0,sin informacion
34586.0,ARD
34586.0, ORF
220429.0,sin informacion
139813.0,JTBC
139812.0,CH.DIA
73717.0,sin informacion
220833.0,TV Globo
95727.0,Československá televize
119648.0,sin informacion
119673.0,sin informacion
119672.0,sin informacion
119671.0,sin informacion
15086.0,CBC Television
206413.0,Československá televize
119658.0,sin informacion
15078.0,CTV
73447.0,TVA
44619.0,Nine Network
104125.0,5Star
83282.0,noovo.ca
119651.0,CliffMovies
95726.0,sin informacion
109965.0,TVB Jade
95750.0,Tencent Video
95750.0, PPTV
95748.0,TTV Main Channel
235670.0,sin informacion
235285.0,sin informacion
95799.0,GMM 25
95799.0, Viu
102061.0,sin informacion
220834.0,The CW
83230.0,Discovery
97634.0,sin informacion
134774.0,sin informacion
194607.0,BR Fernsehen
194629.0,sin informacion
194628.0,sin informacion
194627.0,sin informacion
134767.0,NRK1
134786.0,sin informacion
81076.0,CCTV-1
79765.0,sin informacion
7093.0,GMA Network
27490.0,sin informacion
104358.0,1+1
104357.0,Okko
108000.0,sin informacion
228858.0,Tencent Video
79726.0,sin informacion
7735.0,National Geographic
101810.0,sin informacion
230604.0,Youku
79745.0,Astro Oasis
79745.0, Astro Maya
216605.0,sin informacion
110519.0,sin informacion
117528.0,ORF
97672.0,sin informacion
139801.0,EO
69860.0,sin informacion
134779.0,TV Chosun
230607.0,sin informacion
109447.0,RTVS
211794.0,sin informacion
129738.0,BBC Television
129736.0,ullu
131174.0,sin informacion
64183.0,sin informacion
121141.0,sin informacion
17372.0,sin informacion
79729.0,PBS
222068.0,sin informacion
134777.0,TV Chosun
216643.0,MBC
216641.0,YouTube
62040.0,History
134766.0,sin informacion
121136.0,Televisión Nacional de Chile
194630.0,TV 2 Zulu
122193.0,sin informacion
73722.0,VRT 1
82706.0,sin informacion
30934.0,NBC
196991.0,sin informacion
122179.0,sin informacion
62001.0,Prime Video
225819.0,sin informacion
228708.0,sin informacion
62091.0,KBS1
62091.0, KBS2
211414.0,sin informacion
211413.0,sin informacion
32498.0,BBC One
211412.0,sin informacion
107997.0,sin informacion
134782.0,sin informacion
79717.0,Three
216612.0,sin informacion
216614.0,sin informacion
79742.0,sin informacion
58960.0,GMA Network
134789.0,TV Chosun
36864.0,sin informacion
117526.0,sin informacion
134713.0,Mnet
79752.0,CBBC
228856.0,Tencent Video
228852.0,ATV
229168.0,sin informacion
154678.0,Mnet
229165.0,Channel 4
229163.0,sin informacion
229112.0,ZDF
229112.0, KiKa
229111.0,YouTube
229110.0,YouTube
138209.0,LeTV
138209.0, Tencent Video
71282.0,SBS
7091.0,Military Channel
229167.0,sin informacion
119675.0,sin informacion
129718.0,sin informacion
220468.0,sin informacion
224729.0,Asianet
224729.0, Disney+ Hotstar
224727.0,Star Suvarna
93436.0,sin informacion
34564.0,VH1
123668.0,sin informacion
62016.0,Esquire Network
118944.0,Rai 1
127243.0,YouTube
61320.0,sin informacion
7758.0,ITV2
13326.0,ABC TV
230693.0,sin informacion
230692.0,sin informacion
69849.0,sin informacion
61323.0,ZDF
61323.0, Arte
118905.0,TV3
122161.0,sin informacion
101812.0,TVA
81004.0,ZDF
81003.0,ORF III
228704.0,ATV
15990.0,TV3
123643.0,sin informacion
118962.0,TVP
13363.0,NBC
39410.0,OWN
134051.0,ITV1
134048.0,Multishow
235243.0,sin informacion
68382.0,sin informacion
154573.0,sin informacion
127838.0,kabel eins
214794.0,Discovery+
102553.0,sin informacion
74056.0,sin informacion
69811.0,Bravo
134776.0,sin informacion
134775.0,sin informacion
97632.0,5-tv
117527.0,SBT
228862.0,sin informacion
71299.0,Channel 4
209297.0,Canal+
207663.0,sin informacion
81072.0,ZDF
69840.0,sin informacion
228713.0,sin informacion
234400.0,Mango TV
209657.0,sin informacion
17422.0,ITV1
207661.0,tvN
207661.0, TVING
101811.0,Télé-Québec
7703.0,CBS
123675.0,BS TV Tokyo
13324.0,sin informacion
13342.0,BBC Two
228843.0,sin informacion
214782.0,KiKa
207665.0,sin informacion
235220.0,sin informacion
207664.0,sin informacion
69810.0,TBS
73331.0,YouTube
73374.0,SAT.1
156486.0,sin informacion
28784.0,sin informacion
89569.0,sin informacion
55677.0,sin informacion
90126.0,Československá televize
89548.0,Fuji TV
131144.0,discovery+
131144.0, Magnolia Network
89598.0,sin informacion
216496.0,M6
73301.0,TVNZ 1
220095.0,sin informacion
156480.0,CCTV-9
84201.0,sin informacion
156587.0,Seven Network
153508.0,Channel 5
89553.0,TeleUV
89553.0, Canal 22
89553.0, Radiotelevisión de Veracruz
135812.0,sin informacion
83661.0,ARD
98474.0,Colors
55681.0,sin informacion
89597.0,sin informacion
75259.0,sin informacion
89573.0,ZDFneo
70227.0,YouTube
70225.0,TF1
156488.0,西瓜视频
73335.0,Z
154255.0,National Geographic
24512.0,sin informacion
59326.0,TV One
111503.0,ICI TOU.TV
18315.0,BBC One
69675.0,sin informacion
26872.0,FOX
154244.0,Nat Geo Wild
217232.0,sin informacion
100673.0,sin informacion
89600.0,TVNZ+
129704.0,CCTV-14
111559.0,TBS
134597.0,sin informacion
134565.0,MBN
134579.0,sin informacion
28794.0,VPRO
154202.0,sin informacion
28792.0,sin informacion
75257.0,sin informacion
96178.0,RTL
75273.0,RTP2
70213.0,Syndication
73334.0,Z
83667.0,TVB Jade
89544.0,Spektrum
135815.0,RTP Play
83683.0,MTV
131140.0,The Roku Channel
38810.0,sin informacion
109490.0,Nippon TV
156527.0,SBS
73303.0,sin informacion
83648.0,TV4
73398.0,Canal+
89539.0,sin informacion
86593.0,sin informacion
70219.0,sin informacion
86590.0,sin informacion
83663.0,ZDF
65834.0,SVT1
156463.0,SBS6
156462.0,ITV1
134532.0,sin informacion
26869.0,Disney Channel
73343.0,Télétoon
89537.0,Topic
83694.0,BBC One
73385.0,Game Show Network
83678.0,sin informacion
89561.0,sin informacion
154203.0,sin informacion
26848.0,sin informacion
108933.0,sin informacion
92912.0,Évasion
97613.0,sin informacion
92993.0,NHK
97611.0,sin informacion
81976.0,sin informacion
209900.0,sin informacion
4676.0,Oxygen
18367.0,The Comedy Channel
71069.0,sin informacion
122298.0,ATV
217213.0,YouTube
18304.0,MTV2
18384.0,ABC
18368.0,BBC Three
100700.0,BBC Four
111596.0,sin informacion
225923.0,sin informacion
209887.0,Las Estrellas
225924.0,sin informacion
217039.0,sin informacion
78738.0,V LIVE
211471.0,France 2
209878.0,Inter
209878.0, NTN
23120.0,sin informacion
23103.0,sin informacion
65133.0,SWR Fernsehen
154621.0,sin informacion
108939.0,sin informacion
216628.0,sin informacion
100699.0,BBC Television
83693.0,BBC Two
83691.0,BBC Four
89543.0,RTP Play
89520.0,BBC Two
83684.0,sin informacion
57536.0,sin informacion
206187.0,sin informacion
206183.0,Rai 1
55691.0,Kanal 5
70776.0,Astro Warna
70265.0,TV3
154670.0,sin informacion
218495.0,sin informacion
220014.0,Hakka TV
220032.0,sin informacion
111502.0,TVB Jade
26835.0,NBC
220045.0,ABS-CBN
83240.0,Channel 4 (Online)
109489.0,TVB Jade
218479.0,GMM One
154662.0,sin informacion
206181.0,sin informacion
206198.0,sin informacion
73360.0,MBN
220047.0,Viu
73358.0,Brasil Paralelo
100663.0,sin informacion
156479.0,sin informacion
100685.0,sin informacion
86591.0,TF1
89566.0,ZDFneo
55696.0,sin informacion
55695.0,sin informacion
129705.0,sin informacion
131138.0,Sony Liv
73355.0,Blackpills
154592.0,sin informacion
154541.0,sin informacion
154581.0,Télé-Québec
131261.0,telequebec.tv
217001.0,sin informacion
131216.0,sin informacion
217294.0,sin informacion
217296.0,sin informacion
134596.0,Videoland
209810.0,sin informacion
111577.0,Russia-Kultura
119820.0,ProSieben
111509.0,sin informacion
124652.0,sin informacion
209820.0,sin informacion
75270.0,sin informacion
119900.0,DUST
40553.0,ZDF
86600.0,ARD
16559.0,sin informacion
134595.0,sin informacion
111575.0,Russia-1
111505.0,Nolife
18369.0,Adult Swim
40531.0,MDR Fernsehen
86447.0,ARD
209811.0,TV 2
209811.0, TV 2 Play
201691.0,sin informacion
18357.0,Nippon TV
111552.0,SWR Fernsehen
23606.0,sin informacion
23622.0,CMT
209830.0,sin informacion
209818.0,sin informacion
124650.0,sin informacion
4649.0,Adult Swim
111566.0,France TV Slash
133988.0,iQiyi
133988.0, Tencent Video
111571.0,ABC TV
56841.0,SVT1
100618.0,Channel 5
44700.0,NBC
131220.0,sin informacion
102683.0,TV3
217290.0,Hunan Television
217290.0, Mango TV
124611.0,Discovery
81088.0,ARD
219243.0,sin informacion
138738.0,sin informacion
138737.0,SBS
153254.0,sin informacion
73344.0,sin informacion
206199.0,sin informacion
89595.0,SVT1
138730.0,skyTV
55683.0,sin informacion
226588.0,DMAX
56838.0,BBC Two
16757.0,Network Ten
75266.0,sin informacion
11171.0,MTV
102646.0,sin informacion
131263.0,tvN Story
75274.0,CBC Television
59395.0,TV5
209802.0,sin informacion
24559.0,sin informacion
100689.0,Play4
79978.0,Channel 3
4108.0,Network Ten
100669.0,sin informacion
100664.0,sin informacion
75253.0,sin informacion
71065.0,WDR Fernsehen
100679.0,ZEE5
89570.0,SVT1
83672.0,sin informacion
156487.0,Tencent Video
16777.0,ITV1
46270.0,W9
220899.0,sin informacion
156520.0,sin informacion
16776.0,sin informacion
156518.0,sin informacion
57571.0,sin informacion
111515.0,TV 2
26844.0,BBC One
131143.0,RTL
62506.0,Telecinco
109469.0,sin informacion
40972.0,GMA Network
87635.0,TV4
217227.0,sin informacion
108878.0,sin informacion
133919.0,Noovo
26847.0,ITV1
156524.0,sin informacion
156522.0,Ketnet
220859.0,sin informacion
156475.0,Prime Video
214915.0,sin informacion
220036.0,GMA Network
86595.0,ITV1
87634.0,sin informacion
131172.0,sin informacion
131171.0,sin informacion
26875.0,sin informacion
79979.0,BBC Two
135813.0,sin informacion
33183.0,Dragon TV
89568.0,Tele 5
58911.0,sin informacion
131105.0,BBC Four
89556.0,sin informacion
154201.0,sin informacion
52464.0,MBC
204105.0,sin informacion
117787.0,HUMAN
71062.0,sin informacion
131262.0,TBS
11181.0,CBS
71071.0,Rai 1
153293.0,sin informacion
111560.0,tv asahi
216494.0,tvN
218447.0,ABC TV
44649.0,Azteca América
44649.0, TV Azteca
41646.0,ATV
104177.0,sin informacion
133933.0,sin informacion
201675.0,sin informacion
201674.0,sin informacion
201673.0,sin informacion
124616.0,sin informacion
86445.0,KiKa
