id_show,Idiomas_hablados
79593.0,English
67752.0,English
67752.0,Italiano
8624.0,English
133086.0,Español
99509.0,Deutsch
81747.0,English
88512.0,English
109330.0,English
93826.0,Español
93826.0,English
39336.0,English
83981.0,English
80477.0,日本語
39279.0,English
764.0,English
39331.0,English
70485.0,English
70485.0,Italiano
136322.0,English
153411.0,Español
37305.0,日本語
96571.0,한국어/조선말
64433.0,English
7217.0,Español
100444.0,English
73946.0,日本語
44856.0,English
81532.0,English
62227.0,日本語
104108.0,Português
94413.0,Español
92053.0,English
80671.0,日本語
10331.0,English
89572.0,English
70540.0,English
2685.0,English
88045.0,日本語
105849.0,Español
4385.0,English
78670.0,English
32871.0,日本語
85948.0,English
89852.0,English
134373.0,English
90972.0,English
90972.0,हिन्दी
90972.0,Deutsch
90972.0,Español
33428.0,English
53606.0,English
4278.0,English
113600.0,Dansk
43901.0,English
70391.0,English
72350.0,English
101591.0,English
1068.0,English
19849.0,日本語
87432.0,日本語
40290.0,English
86340.0,English
86340.0,Español
63418.0,English
35016.0,English
4357.0,English
634.0,English
70215.0,English
74094.0,日本語
69158.0,English
75123.0,한국어/조선말
86686.0,English
91801.0,日本語
59941.0,English
4551.0,English
72.0,English
61461.0,日本語
2370.0,English
32815.0,English
128010.0,Español
35339.0,English
72615.0,English
70128.0,English
129478.0,한국어/조선말
122623.0,Español
158916.0,Español
61864.0,English
60685.0,English
46619.0,English
61335.0,English
81290.0,English
3845.0,English
61192.0,한국어/조선말
18520.0,English
75663.0,English
75663.0,Français
21650.0,English
41691.0,English
41691.0,Français
41691.0,Deutsch
49471.0,日本語
67419.0,English
24106.0,日本語
79251.0,Español
121078.0,日本語
9343.0,日本語
74081.0,日本語
122530.0,English
32608.0,English
128095.0,English
11279.0,日本語
46616.0,Français
95205.0,English
2593.0,English
77567.0,Español
110637.0,Español
36983.0,日本語
2973.0,English
19544.0,English
114503.0,English
90.0,Deutsch
90.0,Español
90.0,Français
90.0,English
90.0,日本語
90.0,Pусский
3016.0,Español
61555.0,English
42511.0,日本語
2275.0,English
95480.0,English
4330.0,English
64752.0,English
60556.0,English
96150.0,日本語
67487.0,English
60833.0,日本語
8724.0,English
114547.0,English
66496.0,English
66496.0,한국어/조선말
78204.0,日本語
15804.0,English
61692.0,English
127635.0,English
2408.0,English
86550.0,English
99583.0,English
34791.0,日本語
203085.0,English
87428.0,English
111800.0,English
111800.0,Deutsch
100010.0,English
10821.0,English
115645.0,Português
103505.0,Español
97754.0,English
87104.0,English
76122.0,日本語
124271.0,English
2188.0,English
93693.0,English
12786.0,English
40546.0,English
85385.0,English
68006.0,English
2416.0,English
126725.0,English
93256.0,日本語
82515.0,Español
38603.0,广州话 / 廣州話
45997.0,日本語
2985.0,English
99777.0,English
553.0,English
76148.0,English
35338.0,Español
1032.0,Español
129677.0,English
111819.0,日本語
72787.0,English
2286.0,English
1220.0,English
3796.0,English
108291.0,한국어/조선말
1269.0,English
2263.0,English
62742.0,日本語
66894.0,English
36994.0,English
114892.0,日本語
122194.0,English
61585.0,English
3518.0,English
502.0,English
85586.0,English
103913.0,עִבְרִית
103913.0,فارسی
103913.0,English
93716.0,English
93716.0,Español
112166.0,English
96346.0,Deutsch
96346.0,Italiano
96346.0,Español
2005.0,English
79340.0,English
7354.0,English
3461.0,English
106519.0,日本語
124800.0,English
1310.0,English
1795.0,English
333.0,한국어/조선말
530.0,日本語
113246.0,English
12406.0,日本語
114161.0,Español
87461.0,日本語
83949.0,English
83949.0,Türkçe
78950.0,English
79048.0,Español
93454.0,English
93454.0,Nederlands
93454.0,Français
93454.0,ภาษาไทย
82369.0,Türkçe
71673.0,普通话
99356.0,English
90755.0,English
90755.0,Magyar
90755.0,Pусский
61456.0,English
61456.0,日本語
60804.0,English
74313.0,English
1921.0,English
60557.0,English
205442.0,Español
1554.0,English
10079.0,English
32709.0,English
70824.0,Español
87956.0,Español
103302.0,English
79061.0,English
128113.0,English
8974.0,日本語
71722.0,English
167.0,Italiano
167.0,English
167.0,עִבְרִית
167.0,Polski
167.0,Français
39957.0,English
6547.0,Español
91520.0,English
91520.0,Norsk
41956.0,English
58457.0,Español
58457.0,Latin
119105.0,Español
44549.0,English
3215.0,한국어/조선말
102904.0,English
101918.0,Español
106754.0,English
106754.0,日本語
105904.0,Español
62568.0,日本語
210916.0,English
63770.0,English
157744.0,English
90870.0,English
70798.0,Türkçe
102712.0,Español
42912.0,日本語
87049.0,English
66789.0,English
87017.0,English
99080.0,日本語
101972.0,日本語
77939.0,日本語
76438.0,English
46157.0,English
95612.0,Dansk
95612.0,Norsk
95612.0,svenska
127581.0,English
57276.0,English
99489.0,한국어/조선말
114466.0,English
10160.0,English
120734.0,English
196614.0,Español
42878.0,English
13555.0,English
67272.0,한국어/조선말
210942.0,한국어/조선말
72792.0,English
62196.0,English
58956.0,English
58956.0,Cymraeg
76303.0,Español
85349.0,English
66551.0,English
88367.0,English
18202.0,English
19588.0,Español
69088.0,English
501.0,English
64852.0,Deutsch
64852.0,English
64852.0,Dansk
64852.0,Français
64852.0,Íslenska
91425.0,English
31078.0,English
95215.0,English
94515.0,English
32415.0,English
97861.0,English
88805.0,日本語
50035.0,English
40403.0,Español
4602.0,English
92209.0,English
66082.0,한국어/조선말
135864.0,Dansk
88408.0,English
88408.0,Italiano
88408.0,Latin
31718.0,日本語
97525.0,日本語
38165.0,English
113178.0,English
7537.0,Español
987.0,English
102321.0,English
42368.0,Norsk
42368.0,English
117378.0,한국어/조선말
8514.0,English
3797.0,English
103465.0,English
75775.0,日本語
17638.0,Español
34014.0,English
44264.0,English
107775.0,Español
496.0,English
129418.0,English
119279.0,Español
119279.0,English
32368.0,Dansk
15489.0,Español
66023.0,English
88974.0,한국어/조선말
43270.0,日本語
500.0,English
126254.0,English
71146.0,English
209167.0,English
39468.0,English
81318.0,ภาษาไทย
3579.0,English
63441.0,Español
99807.0,Français
35894.0,日本語
72509.0,日本語
68814.0,한국어/조선말
94795.0,日本語
79126.0,English
93265.0,English
19997.0,English
121710.0,English
1871.0,English
478.0,English
114502.0,English
31631.0,English
99610.0,Português
99610.0,English
126164.0,English
63648.0,日本語
34376.0,Español
93394.0,Español
88166.0,English
88166.0,Italiano
1043.0,日本語
61811.0,English
11245.0,English
11245.0,עִבְרִית
43720.0,English
65493.0,English
127529.0,한국어/조선말
100226.0,Polski
4626.0,English
4626.0,Español
61744.0,English
2389.0,English
384.0,English
62745.0,日本語
37527.0,日本語
99047.0,한국어/조선말
2730.0,English
5303.0,English
94167.0,العربية
94167.0,Português
94167.0,Español
5622.0,日本語
81114.0,English
12117.0,English
799.0,Italiano
799.0,English
91445.0,English
114925.0,English
95202.0,English
95202.0,Pусский
77601.0,English
62117.0,English
1069.0,English
1931.0,English
61398.0,日本語
122066.0,English
32730.0,English
62450.0,日本語
93166.0,English
89287.0,Español
91725.0,English
91725.0,العربية
45579.0,한국어/조선말
30773.0,English
10400.0,English
2211.0,English
1487.0,English
32209.0,Español
118924.0,English
37632.0,English
39793.0,English
82328.0,Türkçe
66053.0,日本語
95599.0,English
85940.0,日本語
14755.0,English
99654.0,한국어/조선말
9156.0,English
17937.0,English
66310.0,English
33841.0,English
116799.0,English
106238.0,English
42272.0,English
127445.0,English
380.0,English
103409.0,日本語
37678.0,English
44169.0,English
36581.0,日本語
5273.0,English
86189.0,English
86189.0,Español
104711.0,日本語
73265.0,Español
73265.0,Français
35279.0,English
87944.0,Español
107171.0,Español
10126.0,English
3902.0,English
99335.0,English
126526.0,Español
1472.0,English
50628.0,English
75666.0,English
75666.0,Pусский
2808.0,English
78102.0,日本語
8880.0,日本語
25760.0,日本語
105113.0,Español
130.0,English
93533.0,Nederlands
93533.0,Français
62977.0,English
679.0,English
679.0,Deutsch
98470.0,Español
78074.0,Português
106158.0,English
512.0,English
74083.0,日本語
69851.0,English
130372.0,English
5381.0,한국어/조선말
7087.0,English
124010.0,English
88987.0,English
22172.0,English
4920.0,English
1482.0,English
84553.0,English
121964.0,日本語
86673.0,Deutsch
86673.0,English
80546.0,日本語
100043.0,Norsk
213241.0,English
88053.0,Español
45125.0,日本語
99073.0,日本語
65150.0,English
98013.0,Español
127626.0,English
90677.0,日本語
61118.0,English
54728.0,日本語
37858.0,日本語
85727.0,English
3382.0,English
42445.0,Dansk
4550.0,English
72462.0,English
114505.0,English
83131.0,English
57577.0,日本語
72039.0,English
44317.0,日本語
1952.0,English
78462.0,日本語
21561.0,English
58957.0,English
64353.0,English
86346.0,Español
65523.0,日本語
112613.0,日本語
34158.0,日本語
46879.0,English
137040.0,한국어/조선말
137040.0,Tiếng Việt
63535.0,English
25065.0,Español
60839.0,English
107365.0,English
43631.0,日本語
61746.0,English
80707.0,English
87462.0,日本語
103759.0,English
103759.0,हिन्दी
64671.0,日本語
102518.0,日本語
60834.0,日本語
177.0,English
13093.0,Français
126528.0,Español
39357.0,English
206164.0,Español
126118.0,English
4419.0,English
133748.0,English
76132.0,日本語
985.0,Italiano
985.0,English
18053.0,English
126120.0,Español
7361.0,English
79352.0,English
79352.0,हिन्दी
79352.0,ਪੰਜਾਬੀ
4346.0,English
100281.0,日本語
92892.0,日本語
96734.0,English
129680.0,English
135385.0,Español
5107.0,English
40.0,English
9894.0,sin informacion
135868.0,English
83300.0,Español
83300.0,Português
92926.0,English
1918.0,English
43125.0,日本語
994.0,Deutsch
1026.0,English
39483.0,English
82744.0,English
82744.0,Italiano
102182.0,Español
86951.0,English
71577.0,English
198004.0,한국어/조선말
2418.0,English
42410.0,日本語
95941.0,English
36189.0,Italiano
83127.0,English
57041.0,日本語
70484.0,English
70484.0,Latin
70484.0,Cymraeg
64099.0,English
91962.0,English
80040.0,Español
81322.0,English
136308.0,English
115521.0,Español
68295.0,English
66090.0,English
69630.0,English
129897.0,English
129897.0,Deutsch
118821.0,日本語
76874.0,English
251.0,English
47699.0,Español
1769.0,English
653.0,English
39361.0,English
73640.0,Español
16684.0,Español
67883.0,English
77702.0,日本語
63510.0,日本語
110534.0,한국어/조선말
41692.0,English
7777.0,English
5.0,Français
6618.0,English
12577.0,日本語
99769.0,日本語
12656.0,Español
76409.0,日本語
1706.0,English
65819.0,sin informacion
93653.0,日本語
211684.0,Français
211684.0,English
40351.0,English
66939.0,English
66939.0,Português
31736.0,日本語
43249.0,日本語
91545.0,English
341.0,English
103849.0,Italiano
103849.0,Türkçe
33238.0,한국어/조선말
1950.0,English
80054.0,English
34801.0,日本語
82875.0,English
119464.0,한국어/조선말
26867.0,日本語
103445.0,日本語
13230.0,日本語
5917.0,English
129959.0,English
50137.0,English
30826.0,Español
31585.0,English
133700.0,English
98036.0,English
98036.0,Română
98036.0,svenska
75365.0,Türkçe
61967.0,English
90259.0,English
95467.0,Español
47119.0,English
60632.0,Español
76530.0,Türkçe
39702.0,English
13643.0,English
7171.0,English
32062.0,English
94536.0,Español
2957.0,English
123591.0,Français
67043.0,日本語
113985.0,English
214603.0,Italiano
62266.0,English
62266.0,한국어/조선말
62417.0,English
16169.0,Español
103.0,English
31497.0,English
69581.0,English
2321.0,English
65944.0,日本語
60655.0,English
86163.0,English
894.0,English
118043.0,English
85854.0,English
85854.0,Français
85854.0,Kiswahili
61915.0,English
17287.0,English
96348.0,Türkçe
2150.0,English
95160.0,Español
100052.0,English
62195.0,English
2243.0,English
61096.0,English
56304.0,English
64158.0,English
64158.0,Deutsch
60654.0,日本語
20695.0,日本語
72502.0,日本語
73550.0,English
67011.0,日本語
5665.0,日本語
16089.0,English
3670.0,English
42531.0,English
60644.0,Español
2622.0,English
12584.0,English
102918.0,Español
85702.0,English
117648.0,English
45857.0,日本語
1823.0,English
57736.0,English
43017.0,日本語
90180.0,العربية
111462.0,Français
111462.0,Deutsch
111462.0,English
111462.0,Italiano
5768.0,English
67129.0,English
72248.0,Español
100897.0,Türkçe
208336.0,한국어/조선말
73671.0,Italiano
93289.0,English
93289.0,Deutsch
62681.0,Deutsch
80665.0,日本語
4241.0,English
12751.0,Deutsch
12751.0,English
12751.0,Italiano
82130.0,Español
65251.0,English
62919.0,English
32022.0,English
64554.0,English
66606.0,English
87491.0,English
135251.0,English
87393.0,English
45859.0,日本語
99385.0,Español
107329.0,普通话
76307.0,Deutsch
76307.0,Bahasa melayu
76307.0,Español
76307.0,English
76307.0,Français
64552.0,日本語
136369.0,한국어/조선말
58565.0,Español
1153.0,English
1153.0,Français
82092.0,English
82823.0,日本語
116174.0,English
118541.0,日本語
77947.0,English
15354.0,Español
13179.0,Português
94703.0,Español
114463.0,English
83245.0,Español
65345.0,English
137437.0,English
4334.0,English
63248.0,English
71834.0,日本語
20056.0,English
63175.0,English
96853.0,English
96853.0,हिन्दी
96853.0,Bahasa indonesia
85950.0,English
69557.0,العربية
69557.0,עִבְרִית
120998.0,English
99741.0,English
7143.0,English
32604.0,English
32604.0,Español
73000.0,English
73000.0,Français
32716.0,English
116259.0,Español
111312.0,English
111743.0,svenska
80006.0,English
4709.0,English
101048.0,Italiano
4507.0,English
62725.0,English
43082.0,English
32829.0,English
66859.0,English
64127.0,한국어/조선말
207717.0,English
46958.0,English
226241.0,Español
57646.0,한국어/조선말
19239.0,日本語
136311.0,English
46930.0,普通话
46930.0,English
5885.0,English
5885.0,Français
5885.0,Deutsch
85964.0,Español
130523.0,Français
130523.0,Español
103425.0,Deutsch
103425.0,Polski
33240.0,English
70767.0,English
77529.0,日本語
34121.0,日本語
104229.0,English
46434.0,English
46434.0,Deutsch
46434.0,Tiếng Việt
74140.0,English
155895.0,Español
12753.0,Español
72426.0,日本語
3714.0,svenska
562.0,English
118663.0,English
69017.0,Español
69017.0,English
66911.0,English
44652.0,English
12727.0,Español
2755.0,English
64434.0,English
94722.0,Deutsch
106590.0,العربية
47141.0,English
47141.0,Español
61239.0,English
67117.0,English
82094.0,English
31841.0,English
99633.0,Español
99633.0,Português
2404.0,English
50712.0,日本語
26101.0,English
94924.0,English
94924.0,日本語
88328.0,한국어/조선말
60972.0,English
129475.0,한국어/조선말
114621.0,English
